timestamp,cpu_0,cpu_1
1673221470,0.19065135915382347,0.19063368969080813
1673222455,0.3156666286170996,0.3303811002374457
1673223440,0.26876007033851124,0.27606328171407407
1673224425,0.20881599785867674,0.23135878020623227
1673225410,0.21458129474358764,0.22294454905212946
1673226395,0.26561078755870443,0.27915982835946546
1673227380,0.2529646461587487,0.257873139763037
1673228365,0.191607874574845,0.1926607584797037
1673229350,0.33603457571687306,0.5102891983742255
1673230335,0.2603786850981434,0.27807208057826577
1673231320,0.22746333942911998,0.24412111803051192
1673232305,0.1916940396565795,0.20522549367041362
1673233290,0.19060732456609292,0.2104093353849894
1673234275,0.18824752988815946,0.20489885165163652
1673235260,0.22035050016480573,0.23391509587096884
1673236245,0.1931406841075343,0.18528225113950386
1673237230,0.18231298150056563,0.18960688093196648
1673238215,0.20513688212897638,0.2187288367686659
1673239200,0.1902248542435592,0.2088609254046791
1673240185,0.3344094550024692,0.355250350031932
1673241170,0.5087550526692407,0.5558321970839805
1673242155,0.49897954790218674,0.5114621065728754
1673243140,0.35786495577850125,0.4884304284997229
1673244125,0.21357118980287715,0.22395435021043034
1673245110,0.19058813122672424,0.20835598430942814
1673246095,0.18137309076931943,0.19800146741495234
1673247080,0.21041340203412012,0.22083108863306636
1673248065,0.2892362660712345,0.32061612981939713
1673249050,0.27080076164517436,0.2916321706055518
1673250035,0.23753570925671566,0.2489771672682897
1673251020,0.30888326403171373,0.33632916215999553
1673252005,0.35521065904039634,0.32602003591861645
1673252990,0.29230470143065923,0.3070161389537198
1673253975,0.20728554807009913,0.22293269703357751
1673254960,0.2706142720320711,0.2853465997001265
1673255945,0.28020662979582134,0.29374530903790375
1673256930,0.2979377921671957,0.29583007169032083
1673257915,0.2676396553185599,0.29212943513749356
1673258900,0.25519677962613097,0.27497660819905556
1673259885,0.24707657158906143,0.2784397048141064
1673260870,0.37296109773766095,0.376048269656914
1673261855,0.4145312425516737,0.4447554915206254
1673262840,0.3510004030573592,0.37158064956151793
1673263825,0.28748963503342373,0.30416670193153944
1673264810,0.23625852245294077,0.24998536223072704
1673265795,0.2686116285361683,0.2915601904550763
1673266780,0.2127849261825441,0.24517199138350979
1673267765,0.29687550850345307,0.2968576345390382
1673268750,0.38015095036307683,0.4052415183027394
1673269735,0.3727018885694363,0.37365154886526536
1673270720,0.2749849913892448,0.3083394470463779
1673271705,0.2773151436778389,0.2881173645816379
1673272690,0.2218788341882258,0.22709604707472664
1673273675,0.24076454224227342,0.2573948074018556
1673279585,56.26171639427455,12.355423837171463
1673280570,0.3635047216491807,0.3978614200886723
1673281555,0.27843152285048456,0.2734643595580235
1673282540,0.30719926261388814,0.3228931857151217
1673283525,0.32943763311839946,0.35985115486969416
1673284510,0.47408376543704905,0.5188647438267245
1673285495,0.46458815548801236,0.48885542101405083
1673286480,0.4010861122227142,0.4579739082135421
1673287465,0.3565492849314415,0.40662246855848083
1673288450,0.2772859830570571,0.2832045730806327
1673289435,0.2750769147364744,0.3137881181668851
1673290420,0.2913660475131413,0.3256418588045133
1673291405,0.2270975866956678,0.26461200983434696
1673292390,0.2500113792158785,0.28752265616650907
1673293375,0.2667283392770733,0.28242368881564817
1673294360,0.343687379422068,0.3686489808243713
1673295345,0.26861489289029455,0.30098405290304825
1673296330,0.35960934833432456,0.35954752155023656
1673297315,0.4490556145318908,0.46782734975528506
1673298300,0.589425964589302,0.6287258855114805
1673299285,1.7369381876815537,2.0482012381900794
1673300270,11.840778267590139,11.906136046468468
1673301255,10.946587581452617,10.822665839112979
1673302240,10.00767887372534,9.963671197681283
1673303225,10.085973118153799,10.0611052000987
1673304210,10.299085408758815,10.304360796588105
1673305195,9.994845157835005,10.084258453793167
1673306180,9.860539709883431,9.90319431952915
1673307165,9.867257654623856,9.932923703621299
1673308150,10.68689327040992,10.689915892418801
1673309135,11.596943537615214,11.690776086503114
1673310120,10.111789322018025,10.106961218475451
1673311105,9.979218012632519,9.99381056141647
1673312090,10.014391499182125,9.947636092174783
1673313075,9.404104176064351,9.368727692029589
1673314060,9.43394356592771,9.476107583425541
1673315045,9.327375288645332,9.288842063702342
1673316030,9.25314763676243,9.225998981601828
1673317015,9.278088170760677,9.252590691511172
1673318000,9.419314186564193,9.427732707797919
1673318985,9.340119009190772,9.360664940956935
1673319970,9.16710635467219,9.190033238382982
1673320955,9.27700402219702,9.278039823518778
1673321940,9.242249992085197,9.239360067016761
1673322925,9.207939183279128,9.210036118025108
1673323910,9.296187604800608,9.29325746624033
1673324895,9.393030475472763,9.393030446542609
1673325880,9.36530192338382,9.409460046213924
1673326865,9.301158531685143,9.291787806343564
1673327850,9.557168016230925,9.587269773129703
1673328835,9.522847501735047,9.550291397848554
1673329820,9.305485340113712,9.316840974973218
1673330805,9.494225231953669,9.563754585481457
1673331790,9.595084456983669,9.633689629226064
1673332775,9.282407136245414,9.288637475038023
1673333760,9.405189954464243,9.389493560234763
1673334745,9.465759060590008,9.438607663354666
1673335730,9.491117974516799,9.4744251395985
1673336715,9.73480187645919,9.774095045636894
1673337700,9.328098372541698,9.332087743059132
1673338685,9.441731425095403,9.456419185910915
1673339670,9.407246966457382,9.382257458061178
1673340655,9.503631985154554,9.479122413544905
1673341640,9.659896748188102,9.719284186100415
1673342625,9.472661339259874,9.474610118522762
1673343610,9.381976026152703,9.36739540581933
1673344595,9.261513634457188,9.269817632353169
1673345580,9.291755203850679,9.319141668851456
1673346565,9.373222100737038,9.345038597522095
1673347550,9.374187270577997,9.367368887889413
1673348535,9.344088182626463,9.378458513519096
1673349520,9.322362395702058,9.339952198908964
1673350505,9.060760601663315,9.077277838328595
1673351490,9.173714537531659,9.1621392230331
1673352475,9.074640926878628,9.064854275827699
1673353460,9.091488673705141,9.07792479633116
1673354445,9.098900012182954,9.1077903373888
1673355430,9.755744722436072,9.556812375646935
1673356415,9.195052030445721,9.222129281784635
1673357400,9.3334579717193,9.298187462472828
1673358385,9.24939046885392,9.273390088361385
1673359370,9.003038525983019,8.98839703168422
1673360355,9.01073390131951,9.0503678304119
1673361340,9.151843527164806,9.143865224615872
1673362325,9.330045752181194,9.319569862549043
1673363310,9.379931434932255,9.387116347960621
1673364295,8.982671745689434,8.993505258146042
1673365280,9.006688618144487,9.021264655889347
1673366265,9.43152596642968,9.45463331530296
1673612515,17.160366026489346,3.2112422043727356
1673613500,0.19594245874535807,0.2743568531625622
1673614485,0.16357584423353635,0.12637455817745424
1673615470,0.25627545844731153,0.2333581782273696
1673616455,0.3155892611083241,0.2885205135809828
1673617440,0.26563685277144883,0.2489733889226199
1673618425,0.20001742386660518,0.17395670259294732
1673619410,0.1863118593380772,0.16178796314540514
1673620395,0.19273136254216247,0.1603961501430696
1673621380,0.18921158907774288,0.15881900625742137
1673622365,0.2135504420783696,0.1958549392268659
1673623350,0.24475814851632371,0.22698736850361467
1673624335,0.24301446043439115,0.226323364976774
1673625320,0.22068349910170226,0.19767083338134334
1673626305,0.29617862826748215,0.27943875065096413
1673627290,0.3520715164963606,0.3291191301136159
1673628275,0.29370821090093874,0.25934305837931854
1673629260,0.2744971160275548,0.311571612738823
1673630245,0.2489435808924199,0.23229910754393282
1673631230,0.23140648086688942,0.2186447804991024
1673632215,0.1916894040107598,0.1656552193935382
1673633200,0.24022939539214297,0.20985445891539206
1673634185,0.8098678154050433,0.9032090318643616
1673635170,7.507820412784037,7.568188900068407
1673636155,10.669848293240602,10.778578570833199
1673637140,10.164689158411175,10.192715834651084
1673638125,11.403261984729257,11.368023496108755
1673639110,11.724989104800246,11.711624973186124
1673640095,10.776016587200331,10.78749766107811
1673641080,10.85383660082712,10.860729211169984
1673642065,10.947559953323417,10.924636888030793
1673643050,10.907477857997772,10.936144236942367
1673644035,10.997728108124777,10.986303447106383
1673645020,15.810618977438216,15.80359154669799
1673646005,13.037319782433752,13.05099119859106
1673646990,13.069699827788918,13.080176201539675
1673647975,13.84276760598709,13.730972163632785
1673648960,13.74077202489128,13.819910081558913
1673649945,12.886363148464593,12.957835834900315
1673650930,5.823663675211249,6.0842546983127335
1673651915,0.35520175847105145,0.3364452852865467
1673652900,0.3343713671351042,0.29026415601237565
1673653885,0.21667512905839564,0.185456951966415
1673654870,0.18038698710649317,0.14607702650920085
1673655855,0.16664993438372244,0.13541888096589555
1673656840,0.1715950226733413,0.13531533207298002
1673657825,0.16042079686602587,0.12813418066710705
1673658810,0.16456374505369303,0.13540210501585048
1673659795,0.15978496869299932,0.1333077492995394
1673660780,0.19161006444162168,0.16662570213787245
1673661765,0.2020421929156916,0.1765422575692472
1673662750,0.21148850628457863,0.18968807905220134
1673663735,0.1604566149415106,0.12916229655847258
1673664720,0.15782806326413126,0.1333204493722108
1673665705,0.16040613813977866,0.12394123839583089
1673666690,0.192209157614512,0.1637505065689828
1673667675,0.2062101451128221,0.1728719289019716
1673668660,0.19508127375037865,0.1588047661110598
1673669645,0.1437861856230177,0.11669339894015122
1673670630,0.15618836407279085,0.11976946837782593
1673671615,0.14609590649872128,0.10685617106452354
1673672600,0.16669820779364103,0.13959790401688293
1673673585,0.3166869524158219,0.2813705315952972
1673674570,0.30419697612436086,0.2937747132435351
1673675555,0.24978945308860137,0.21020268748407273
1673676540,0.15796077082603546,0.12950829032939354
1673677525,0.16873606176858533,0.13953951447258753
1673678510,2.9601506334843215,2.868878049284188
1673679495,0.15520598550829762,0.11769964341215147
1673680480,0.15000490004446737,0.12256500208061333
1673681465,0.33639611494770005,0.34387173679006133
1673682450,0.2987283848791145,0.25611908884524465
1673683435,0.3863256134127547,0.37160616417649145
1673684420,0.3271945574628847,0.3323316211528764
1673685405,0.23039885950722716,0.21958882466405763
1673686390,0.3734654994065301,0.3190103516807589
1673687375,0.1874971013177881,0.15103800067324505
1673688360,0.21074443862361977,0.14701475041531184
1673689345,0.23753675786776784,0.2385478789696037
1673690330,0.20487574273568404,0.16855396621348467
1673691315,0.3855218049966292,0.35424889340844457
1673692300,0.3578883387916222,0.3323883473083989
1673693285,0.24373571199391145,0.2020479183511129
1673694270,0.14899263044160618,0.11877346031728367
1673695255,0.14020711263347813,0.11665385157169379
1673696240,0.13438379340958173,0.11980470049530219
1673697225,0.1646867166799769,0.1411468645786533
1673698210,0.1760552613147984,0.15625914275543235
1673699195,0.2387853077253861,0.2499095379727839
1673701165,8.370283384840038,3.1931892521168073
1673702150,0.5914933730731861,0.7273844027852059
1673703135,11.609772369244984,2.803726635111426
1673704120,0.7350066167338444,0.717750764951409
1673705105,0.4283184386355907,0.5385977866821292
1673706090,0.17184843097868482,0.21037737200268908
1673707075,0.15299462968000915,0.19121717736252686
1673708060,0.25832643163204966,0.29791521077616995
1673709045,0.3009959678850019,0.3637618988221626
1673710030,0.2510264154646584,0.2843420958677079
1673711015,0.18123845710241895,0.23019049732112842
1673712000,0.17156968093059122,0.21079653522990438
1673712985,0.18646788955236135,0.23227668828988823
1673713970,0.20093072369528617,0.23912756867246804
1673714955,0.29281703875454557,0.3386967193498716
1673715940,0.2794244387118258,0.33430948212173045
1673716925,0.23645554893825926,0.28229658625998494
1673717910,0.1749536598377302,0.22808041323429634
1673718895,0.22168529917346583,0.2697117512806016
1673719880,0.3531646192854854,0.39897903203843027
1673720865,0.2940746192226278,0.33620326539698125
1673721850,0.20098194517236798,0.2654795707726605
1673722835,0.1573034395935132,0.19584566900706712
1673723820,0.14800808036641325,0.1950784813234181
1673724805,0.1436308890276835,0.19468267127151145
1673725790,0.2492572481292753,0.29528310381126033
1673726775,0.2760466656781941,0.29481361037280956
1673727760,0.29217618399482526,0.32747981040739943
1673728745,0.20114489737901065,0.22508526863507752
1673729730,0.22897412946869566,0.24563946476010437
1673730715,0.2384660575630086,0.26691779895106954
1673731700,0.22184794796161825,0.2583218234466207
1673732685,0.19317944405857232,0.23335536824407382
1673733670,0.16764116931388456,0.19786290165025291
1673734655,0.17071388142549285,0.23311768378887557
1673735640,0.15096102369765751,0.18331576844254413
1673736625,0.16045610686573947,0.19274970540434996
1673737610,0.16869284774771676,0.21476568194126808
1673738595,0.16866952987755965,0.21033794259568625
1673739580,0.2137408099993919,0.2539523474723511
1673740565,0.2656339006895218,0.30002989300470595
1673741550,0.24687729243495407,0.2676940144417629
1673742535,0.17352680457096967,0.22353002636212715
1673743520,0.15000190074467398,0.1833397294664947
1673744505,0.17059479855402235,0.18823985496480522
1673745490,0.16461147214812413,0.1895705145379137
1673746475,0.15211958004577597,0.1927418333582453
1673747460,0.1861160171369999,0.24098421887220572
1673748445,0.3105896365263553,0.33560846230293945
1673749430,0.25979495115752627,0.31270951425059806
1673750415,0.1843903368656846,0.18853156492127468
1673751400,0.1587847773188777,0.19313895845746268
1673752385,0.15619151747004548,0.2082995041739611
1673753370,0.16042995149341735,0.18435705657434553
1673754355,0.14993873049428857,0.18819994690712444
1673755340,0.1541178445483012,0.1885125105313207
1673756325,0.15496530589458601,0.19222294081508698
1673757310,0.1552056958472071,0.19687815909947473
1673758295,0.15415754759384895,0.19685726405538953
1673759280,0.15586865009773035,0.18924853930772093
1673760265,0.1916679934148863,0.22600347125395112
1673761250,0.19712560848681535,0.22458514538828497
1673762235,0.29897742387994075,0.41154128127488127
1673763220,0.4056569926989919,0.4310687030565389
1673764205,0.42004412416468095,0.473177921316274
1673765190,0.3353043205728029,0.38928140151614354
1673766175,0.20693781622012902,0.25209747641599206
1673767160,0.2135551013616042,0.25627476696058454
1673768145,0.22447385542509857,0.24899020247806322
1673769130,0.19275197909451525,0.22813092000030583
1673770115,0.22292430577553748,0.27081088978301676
1673771100,0.27449859902828855,0.332324407913387
1673772085,1.0542525498649282,0.7998252334898318
1673773070,0.501046611047029,0.5843240303898409
1673774055,0.4114535766561019,0.48222996070241114
1673775040,0.26862294232755857,0.30291667777494324
1673776025,0.19351511762971166,0.25267557975472926
1673777010,0.17117161324281044,0.2296082738446692
1673777995,0.20974342013434,0.2459956293177705
1673778980,0.19694945819608287,0.23238826854789146
1673779965,0.24211081835583367,0.2939564620415514
1673780950,0.36868725668026703,0.434348102758114
1673781935,0.430207207323441,0.4781299191092888
1673782920,0.3303631217110032,0.37348196486897073
1673783905,0.3197790978176269,0.3593572477900229
1673784890,0.30685729482557056,0.36374288218138146
1673785875,0.22183280376382325,0.24790471193727345
1673786860,0.22746427293352484,0.2691442465097332
1673796710,10.203227976847845,2.7146482684619944
1673797695,0.40726787328976505,0.43851957746938003
1673798680,0.16568938574336034,0.12451013869903894
1673799665,1.0344753739989936,1.0459424616797306
1673800650,0.3458422205536565,0.30625295059947155
1673801635,0.18529412410459467,0.14411770677682942
1673802620,0.1822930910706538,0.14895845667812907
1673803605,0.19117617004887633,0.13627253272184572
1673804590,0.20729087933257664,0.151043086946265
1673805575,0.17499862587693982,0.14895732075094495
1673806560,0.4509674145645224,0.3068559976553208
1673807545,0.1916675851903865,0.15729172949919273
1673808530,0.19215453156627027,0.1548987088623952
1673809515,0.20833688479556967,0.1791694166076321
1673810500,0.20686420367180414,0.17647216157446297
1673811485,0.24999955196950627,0.21145729700512142
1673812470,0.24374861530531514,0.21770697337945477
1673813455,0.2205869230788811,0.18627463855036586
1673814440,0.41249839053947773,0.3895838041028272
1673815425,0.4548929198329745,0.4333263880941558
1673816410,0.3729208658244067,0.34271227269942794
1673817395,0.308327636510447,0.2749958964067627
1673818380,0.32548865588601383,0.3049013445695583
1673819365,0.27708019683414675,0.2250008475947518
1673820350,0.2352945684108074,0.1862757804903048
1673821335,0.2031245747587988,0.15833421357979457
1673822320,0.1862725489335609,0.16470447107725675
1673823305,0.20104233576332814,0.14270930591740438
1673824290,0.22291753112804982,0.1760425306000133
1673825275,0.24666952502296507,0.20166766468808134